contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
GLD281215C00050000,2026-03-24 14:11:06+00:00,50.0,360.1,370.5,374.7,0.0,0.0,1.0,2,0.8787853918457031,True,REGULAR,USD,call
GLD281215C00060000,2026-02-27 16:25:22+00:00,60.0,426.4,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
GLD281215C00100000,2026-03-09 16:10:22+00:00,100.0,377.94,353.75,357.25,0.0,0.0,,1,1.1507915995788571,True,REGULAR,USD,call
GLD281215C00150000,2026-04-15 15:43:16+00:00,150.0,306.9,281.5,285.8,0.0,0.0,22.0,41,0.5895426788330078,True,REGULAR,USD,call
GLD281215C00170000,2026-04-13 14:44:37+00:00,170.0,281.0,264.0,268.2,0.0,0.0,1.0,2,0.552815140838623,True,REGULAR,USD,call
GLD281215C00190000,2026-02-17 15:01:25+00:00,190.0,275.45,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call
GLD281215C00200000,2026-04-29 18:59:06+00:00,200.0,241.15,237.5,242.1,-3.100006,-1.2691939,2.0,40,0.5019123295593262,True,REGULAR,USD,call
GLD281215C00210000,2026-03-23 17:44:44+00:00,210.0,221.18,228.55,233.5,0.0,0.0,1.0,2,0.5058795750427245,True,REGULAR,USD,call
GLD281215C00220000,2026-04-29 18:59:06+00:00,220.0,224.14,220.1,225.0,-3.0599976,-1.3468299,2.0,17,0.4910634390258789,True,REGULAR,USD,call
GLD281215C00225000,2026-04-10 13:56:26+00:00,225.0,239.19,216.0,220.9,0.0,0.0,1.0,2,0.48485317398071287,True,REGULAR,USD,call
GLD281215C00230000,2026-03-30 16:28:46+00:00,230.0,215.1,211.7,216.5,0.0,0.0,2.0,7,0.4764761825561523,True,REGULAR,USD,call
GLD281215C00235000,2026-03-24 14:25:45+00:00,235.0,199.0,207.55,212.5,0.0,0.0,2.0,4,0.4709983320617676,True,REGULAR,USD,call
