contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
GLD280121C00005000,2026-01-30 20:04:54+00:00,5.0,446.86,448.5,452.8,0.0,0.0,1.0,14,1.9482424462890626,True,REGULAR,USD,call
GLD280121C00010000,2026-01-29 18:29:02+00:00,10.0,479.35,443.7,448.05,0.0,0.0,189.0,310,1.5678732543945313,True,REGULAR,USD,call
GLD280121C00015000,2026-01-29 18:17:35+00:00,15.0,477.38,439.05,443.4,0.0,0.0,192.0,87,1.4072295263671877,True,REGULAR,USD,call
GLD280121C00020000,2026-01-26 20:17:26+00:00,20.0,443.83,434.4,438.5,0.0,0.0,1.0,0,1.2873570788574216,True,REGULAR,USD,call
GLD280121C00025000,2026-01-26 20:17:26+00:00,25.0,439.08,429.75,433.5,0.0,0.0,,1,1.1948282446289062,True,REGULAR,USD,call
GLD280121C00030000,2026-01-27 18:47:04+00:00,30.0,436.95,425.1,429.0,0.0,0.0,,1,1.145634154663086,True,REGULAR,USD,call
GLD280121C00040000,2025-12-26 14:30:14+00:00,40.0,378.35,413.15,416.2,0.0,0.0,1.0,1,0.7329128271484374,True,REGULAR,USD,call
GLD280121C00050000,2026-01-28 19:53:44+00:00,50.0,440.5,406.5,410.0,0.0,0.0,1.0,2,0.9775392871093751,True,REGULAR,USD,call
GLD280121C00065000,2025-12-18 18:58:32+00:00,65.0,334.65,389.6,392.7,0.0,0.0,,0,0.7360866235351562,True,REGULAR,USD,call
GLD280121C00075000,2026-01-05 19:27:42+00:00,75.0,339.25,383.3,387.0,0.0,0.0,,1,0.8612684771728516,True,REGULAR,USD,call
GLD280121C00080000,2026-01-20 14:43:00+00:00,80.0,359.19,378.65,382.5,0.0,0.0,3.0,198,0.8435074243164062,True,REGULAR,USD,call
GLD280121C00085000,2025-12-15 17:33:44+00:00,85.0,314.5,371.85,375.45,0.0,0.0,258.0,108,0.7476831872558594,True,REGULAR,USD,call
GLD280121C00100000,2025-12-10 17:28:21+00:00,100.0,291.85,356.5,360.4,0.0,0.0,1.0,3,0.6685824157714846,True,REGULAR,USD,call
GLD280121C00105000,2025-12-26 14:30:24+00:00,105.0,318.95,352.25,355.7,0.0,0.0,1.0,2,0.6644320666503909,True,REGULAR,USD,call
GLD280121C00110000,2025-12-31 16:09:06+00:00,110.0,294.0,348.1,351.45,0.0,0.0,3.0,3,0.667239655761719,True,REGULAR,USD,call
GLD280121C00125000,2025-12-26 14:30:24+00:00,125.0,300.85,333.55,337.25,0.0,0.0,1.0,1,0.6250342672729493,True,REGULAR,USD,call
GLD280121C00135000,2026-01-21 20:01:56+00:00,135.0,312.0,327.6,331.95,0.0,0.0,2.0,0,0.6784700122070313,True,REGULAR,USD,call
GLD280121C00140000,2026-01-14 17:40:21+00:00,140.0,292.5,323.0,327.0,0.0,0.0,3.0,181,0.6635165484619143,True,REGULAR,USD,call
GLD280121C00145000,2025-10-14 18:38:39+00:00,145.0,243.53,237.95,241.5,0.0,0.0,264.0,114,1.0000000000000003e-05,True,REGULAR,USD,call
GLD280121C00150000,2025-12-23 16:42:33+00:00,150.0,270.0,310.35,314.2,0.0,0.0,4.0,2,0.5795940478515625,True,REGULAR,USD,call
GLD280121C00155000,2026-01-29 20:46:20+00:00,155.0,347.0,309.15,313.45,0.0,0.0,,0,0.6314428945922851,True,REGULAR,USD,call
GLD280121C00160000,2026-01-09 17:15:59+00:00,160.0,265.15,304.55,308.85,0.0,0.0,,5,0.620670297241211,True,REGULAR,USD,call
GLD280121C00175000,2025-12-19 18:36:15+00:00,175.0,236.6,287.25,291.2,0.0,0.0,1.0,2,0.5373276248168947,True,REGULAR,USD,call
GLD280121C00180000,2026-01-05 15:49:35+00:00,180.0,242.13,286.25,290.5,0.0,0.0,15.0,35,0.5806011178588868,True,REGULAR,USD,call
GLD280121C00185000,2025-10-24 17:58:22+00:00,185.0,204.0,205.65,209.0,0.0,0.0,8.0,28,1.0000000000000003e-05,True,REGULAR,USD,call
GLD280121C00190000,2026-01-20 19:16:14+00:00,190.0,260.0,277.15,281.5,0.0,0.0,8.0,25,0.5629621340942383,True,REGULAR,USD,call
GLD280121C00195000,2026-01-27 14:32:37+00:00,195.0,283.13,272.65,276.95,0.0,0.0,2.0,6,0.5542799699401855,True,REGULAR,USD,call
GLD280121C00200000,2026-02-02 17:48:55+00:00,200.0,243.85,268.15,272.45,0.0,0.0,4.0,94,0.5459945303344728,True,REGULAR,USD,call
GLD280121C00205000,2026-01-28 15:05:27+00:00,205.0,294.0,263.65,268.0,0.0,0.0,4.0,7,0.5380600393676759,True,REGULAR,USD,call
